uid,prediction
u032052,"i000207,i000521,i001143,i000619,i000324,i000909,i000481,i001952,i001069,i000760"
u032054,"i000481,i001069,i000207,i000554,i000521,i000939,i000977,i000133,i001038,i001046"
u032057,"i001922,i000207,i000554,i000481,i001069,i000947,i001143,i001663,i001508,i001331"
u032061,"i000481,i000661,i000909,i001069,i001663,i001952,i000695,i001922,i000521,i000646"
u032068,"i001922,i000481,i000909,i001914,i001952,i001649,i001455,i001673,i001663,i001875"
u032081,"i000909,i000481,i001069,i001952,i001922,i000521,i001663,i000342,i000109,i000661"
u032085,"i001069,i000481,i001663,i000909,i001267,i001952,i000947,i000619,i000207,i000521"
u032086,"i001922,i001952,i001069,i000481,i001143,i001478,i001046,i000521,i000485,i001296"
u032102,"i001906,i000481,i000695,i001069,i000909,i000518,i000342,i000327,i000661,i001508"
u032108,"i001069,i000554,i000909,i000521,i001240,i001816,i001922,i000109,i000619,i000555"
u032109,"i000554,i001143,i000481,i001069,i000909,i000324,i000207,i001952,i000485,i001478"
u032140,"i000554,i001143,i000481,i001069,i001952,i001632,i000661,i000947,i000909,i001922"
u032142,"i001069,i000207,i000619,i000481,i000909,i001143,i001922,i000324,i000110,i000342"
u032143,"i001069,i000619,i000909,i000324,i000342,i000481,i001786,i000760,i001952,i000110"
u032144,"i001069,i001952,i000521,i000554,i000619,i000909,i000324,i000481,i001125,i001922"
u032149,"i001069,i001143,i000619,i000909,i000481,i000207,i000555,i000324,i001922,i001569"
u032167,"i000481,i001952,i001069,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u032169,"i001069,i001952,i000909,i001143,i001786,i001240,i001922,i000754,i000521,i000955"
u032174,"i001922,i000481,i000554,i001069,i001663,i001952,i000931,i000521,i000207,i001914"
u032179,"i000619,i000481,i001952,i001663,i000646,i001478,i000133,i000695,i000058,i001038"
u032189,"i001069,i001952,i000909,i000207,i001143,i000619,i001922,i001240,i001049,i001688"
u032194,"i001331,i000481,i001069,i000909,i001663,i001952,i000521,i000661,i000554,i000342"
u032195,"i001069,i001922,i000207,i000619,i000481,i001688,i000521,i000058,i001049,i000909"
u032201,"i000481,i001952,i001069,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u032202,"i000481,i001069,i000207,i001952,i000909,i001663,i000661,i000521,i001038,i000646"
u032206,"i000342,i000481,i000909,i000521,i001952,i001069,i001663,i000661,i000947,i001478"
u032209,"i001069,i000481,i001240,i001922,i001143,i001688,i000619,i001277,i000179,i000133"
u032214,"i000481,i001069,i000909,i001922,i000695,i000521,i001914,i001952,i000661,i001663"
u032227,"i001069,i001952,i001922,i000619,i001049,i001688,i000058,i000695,i001240,i001816"
u032230,"i001069,i000207,i001143,i000909,i000481,i000619,i000554,i001819,i000342,i000518"
u032235,"i001673,i001455,i001710,i001445,i000481,i001069,i001952,i000554,i000909,i000661"
u032238,"i001922,i000521,i000619,i000481,i001952,i001069,i001914,i001455,i000695,i001143"
u032240,"i000325,i000521,i000555,i001820,i000481,i001069,i001952,i000909,i000619,i000207"
u032249,"i001069,i000695,i000058,i001688,i001922,i001240,i000207,i001786,i000554,i001143"
u032252,"i000481,i000909,i001069,i001663,i001952,i000661,i000695,i001922,i000521,i000646"
u032259,"i001922,i001143,i000481,i001816,i000207,i000909,i000342,i000521,i001952,i000619"
u032260,"i001069,i001952,i000207,i001143,i000909,i001922,i000481,i000324,i000555,i001125"
u032264,"i001069,i001952,i000521,i000909,i001240,i000481,i001786,i001584,i001688,i002130"
u032272,"i001922,i000619,i000481,i000909,i001069,i001143,i001875,i000521,i001673,i001663"
u032273,"i001069,i000521,i000619,i001922,i001240,i000481,i001786,i000324,i001952,i000661"
u032277,"i001389,i001069,i000481,i000909,i001952,i000342,i000521,i001922,i000695,i000555"
u032281,"i001922,i002009,i001682,i001335,i001455,i000695,i000282,i001688,i001801,i001515"
u032291,"i001455,i000554,i001673,i001710,i001445,i001069,i001952,i000931,i000481,i000909"
u032294,"i000554,i000481,i001069,i001663,i001038,i001455,i001952,i000342,i000909,i000521"
u032296,"i001069,i001952,i000481,i000909,i000554,i001143,i001240,i000521,i000207,i001922"
u032301,"i001069,i001952,i000909,i000207,i000554,i001240,i001922,i000481,i000521,i000695"
u032305,"i001922,i000521,i001069,i001952,i000481,i000909,i000947,i001673,i000619,i000570"
u032316,"i001922,i000695,i001335,i001682,i002009,i001240,i001688,i001049,i000521,i001663"
u032322,"i001143,i000481,i001952,i000909,i001046,i000521,i000207,i001922,i001038,i000324"
u032333,"i001069,i001952,i000207,i000909,i001922,i000555,i000109,i000324,i001143,i000179"
u032335,"i000909,i000924,i002035,i000481,i001069,i001952,i000521,i000109,i000207,i001478"
u032349,"i000521,i000619,i001922,i001682,i001952,i001914,i000554,i000282,i000384,i001949"
u032350,"i001922,i000619,i001069,i000481,i000909,i001455,i001952,i001478,i001808,i000333"
u032354,"i001069,i000109,i000909,i000481,i000058,i000521,i000342,i001688,i001922,i001819"
u032355,"i000324,i000760,i000555,i000909,i000898,i000481,i000521,i001069,i000110,i001952"
u032371,"i001922,i000909,i001296,i000977,i001861,i000546,i001207,i002060,i000481,i001724"
u032373,"i001922,i000481,i001069,i000909,i001038,i001267,i000521,i001455,i000342,i000207"
u032374,"i001922,i001143,i000481,i001069,i001952,i000619,i000521,i001046,i000661,i001038"
u032377,"i001069,i001922,i001143,i000481,i000909,i000342,i000327,i001663,i000646,i001816"
u032385,"i001069,i000207,i000521,i000619,i001922,i001240,i000909,i001688,i000324,i000554"
u032390,"i001952,i000481,i001069,i000207,i000661,i000909,i001455,i001663,i000521,i001046"
u032400,"i001952,i000481,i001663,i001069,i000646,i000661,i000909,i001455,i000521,i001046"
u032411,"i000481,i001069,i000909,i001952,i000207,i000521,i000947,i001713,i001663,i000133"
u032415,"i000909,i000481,i001069,i001914,i000521,i001952,i000342,i000661,i001663,i000324"
u032416,"i000481,i001069,i000619,i001786,i001688,i000695,i001049,i001240,i001087,i001778"
u032423,"i000695,i001049,i001584,i001688,i000058,i001240,i001922,i001462,i000324,i000481"
u032424,"i001914,i001649,i000909,i001455,i001087,i000481,i001445,i001069,i001673,i001952"
u032434,"i001240,i001191,i001922,i000695,i000554,i001049,i001584,i001688,i000909,i000058"
u032442,"i001069,i000554,i001688,i000909,i000481,i000521,i001922,i001049,i000695,i001952"
u032448,"i001663,i000481,i001069,i001952,i000646,i000521,i001478,i000909,i000661,i000207"
u032451,"i000909,i000481,i001069,i001952,i000521,i001478,i000661,i000110,i000554,i001663"
u032459,"i000481,i001191,i001069,i001331,i001478,i000909,i001663,i001673,i000563,i000521"
u032460,"i001952,i000481,i001069,i001663,i000646,i001445,i001038,i000521,i000956,i001010"
u032462,"i000481,i000909,i001069,i001663,i000342,i000324,i001673,i000521,i001952,i000695"
u032465,"i001069,i001952,i000207,i000521,i000554,i001143,i000619,i000695,i000058,i001240"
u032467,"i001922,i001069,i000481,i000909,i000324,i001673,i001952,i001877,i000521,i001710"
u032470,"i001922,i000619,i000481,i001949,i001069,i001240,i001109,i000207,i000521,i000554"
u032472,"i001922,i000554,i001143,i000481,i001952,i001038,i000909,i000646,i001478,i001069"
u032477,"i001069,i001922,i001143,i000481,i000521,i000909,i000661,i001952,i000695,i000619"
u032478,"i000909,i000554,i001952,i000481,i001069,i001478,i000485,i000521,i000619,i001002"
u032481,"i001143,i000481,i001922,i000646,i000909,i000521,i000695,i001952,i001455,i001049"
u032485,"i000528,i000909,i001069,i000481,i000661,i001952,i000342,i000554,i000207,i000521"
u032486,"i001069,i001922,i000521,i000481,i000324,i000909,i000555,i000646,i001240,i000207"
u032492,"i001478,i000481,i001069,i000909,i001952,i000646,i001663,i000661,i001038,i001445"
u032495,"i000324,i000555,i000481,i000909,i000110,i001069,i001952,i000521,i000898,i000327"
u032500,"i000481,i001069,i001952,i000207,i000521,i001143,i001240,i001922,i000695,i000058"
u032502,"i001922,i000554,i001143,i000481,i000909,i000695,i001069,i000207,i000324,i001046"
u032504,"i001069,i000619,i001240,i001922,i000109,i000909,i001049,i000754,i001688,i001584"
u032505,"i000909,i000481,i001922,i001952,i000695,i001069,i000661,i001455,i001663,i000521"
u032507,"i000909,i000207,i000619,i001922,i001069,i001952,i001663,i001710,i000931,i001445"
u032509,"i001922,i001143,i000619,i000481,i000909,i000521,i000695,i000342,i001816,i000555"
u032514,"i001922,i000207,i000554,i001143,i000481,i000521,i000909,i001069,i001445,i001952"
u032517,"i000481,i000563,i000521,i001069,i001663,i000342,i002063,i001952,i000909,i000619"
u032523,"i000695,i001688,i000058,i001584,i001049,i001240,i001922,i001462,i000324,i000481"
u032524,"i000481,i000909,i000207,i001069,i001952,i001663,i000521,i000661,i000342,i001922"
u032525,"i001069,i000554,i000619,i000909,i000481,i001949,i001922,i000521,i001663,i000955"
u032537,"i000110,i000324,i000555,i000481,i000909,i000521,i000554,i000898,i001069,i001952"
u032548,"i001922,i000521,i000554,i000481,i001952,i001069,i000661,i001914,i001663,i000646"
u032549,"i001069,i000207,i000521,i000554,i000619,i001688,i001922,i000695,i000481,i000898"
u032553,"i000909,i000207,i000481,i001952,i000521,i000646,i002130,i000695,i001240,i001046"
u032562,"i001069,i000481,i000909,i001389,i001952,i000342,i000521,i001922,i000695,i000555"
u032563,"i000481,i000909,i000109,i000207,i001069,i000619,i001952,i001922,i000521,i001663"
u032575,"i000554,i001240,i000481,i001143,i001455,i000909,i001069,i001949,i001922,i001952"
u032579,"i000481,i001922,i001069,i000207,i001455,i000909,i000342,i000521,i001143,i001049"
u032581,"i001069,i000481,i001952,i001914,i001046,i001143,i000554,i000619,i001663,i001478"
u032582,"i000324,i000555,i000909,i000760,i000898,i000481,i000521,i001069,i000110,i001952"
u032597,"i001143,i000481,i001069,i000619,i000909,i000485,i000521,i000133,i000207,i001952"
u032599,"i001069,i000554,i001143,i001922,i000481,i000109,i001478,i001240,i000961,i000521"
u032600,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i001914,i000661,i000554"
u032606,"i000481,i001069,i000909,i000805,i000109,i000661,i001710,i001952,i000207,i001331"
u032610,"i001952,i000521,i000909,i000481,i000485,i000554,i000619,i000342,i000955,i001350"
u032615,"i000909,i000481,i001069,i000521,i001952,i000342,i000661,i001922,i000695,i001914"
u032617,"i001069,i000481,i000909,i000661,i001922,i000521,i001455,i001663,i001240,i000342"
u032619,"i000521,i000481,i001069,i000207,i000554,i000909,i001922,i000109,i000955,i001478"
u032629,"i000554,i000909,i000555,i000481,i000521,i001125,i000207,i000485,i001952,i001663"
u032631,"i000521,i001143,i000481,i001922,i001069,i000909,i000109,i001945,i001952,i001663"
u032632,"i001922,i000207,i000909,i000481,i001069,i001952,i000947,i000521,i001038,i000563"
u032633,"i001952,i000481,i001069,i001038,i000661,i000909,i001455,i001002,i001663,i000521"
u032635,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u032639,"i001143,i000619,i000481,i001922,i001240,i001069,i001786,i000909,i000555,i001191"
u032644,"i000754,i001786,i000554,i001143,i001240,i000695,i001350,i000481,i001069,i000909"
u032645,"i001240,i001922,i000695,i001877,i000554,i001049,i001191,i001584,i001688,i000909"
u032648,"i001922,i000207,i000554,i001069,i000481,i000521,i001478,i001720,i001632,i001884"
u032658,"i000555,i000481,i000909,i000324,i001952,i000342,i001710,i001069,i001663,i000521"
u032662,"i000324,i000327,i000909,i000555,i000110,i000898,i001069,i000554,i000661,i001952"
u032664,"i000481,i000909,i001069,i001663,i000342,i000324,i000521,i001952,i000695,i001478"
u032668,"i000360,i000282,i001151,i002009,i001922,i001455,i001515,i001462,i000481,i001069"
u032670,"i000521,i000481,i000342,i000909,i001952,i001069,i000661,i001663,i000646,i000947"
u032683,"i001069,i001952,i000909,i000521,i000619,i001922,i000481,i001949,i000955,i000554"
u032689,"i001069,i001952,i000207,i000521,i000695,i001922,i001049,i001688,i000324,i000754"
u032696,"i001922,i001455,i001240,i001069,i000619,i000661,i000521,i001952,i000481,i001327"
u032697,"i001922,i000481,i001952,i001069,i000521,i000661,i000485,i000109,i001478,i001319"
u032703,"i001191,i001240,i001069,i000554,i001949,i000909,i000521,i001952,i001445,i000481"
u032707,"i001922,i002009,i000695,i001682,i001240,i001688,i001049,i000521,i001663,i000481"
u032712,"i001217,i000521,i000481,i001922,i000977,i000909,i000253,i001191,i001069,i000342"
u032718,"i000554,i000481,i000909,i000695,i001922,i001663,i000342,i001069,i000521,i001240"
u032731,"i001786,i000481,i000754,i000554,i001350,i001922,i001240,i001688,i000909,i001143"
u032732,"i001949,i001240,i001191,i000481,i000554,i001069,i001455,i001952,i001663,i001445"
u032733,"i000481,i001069,i001952,i000909,i001663,i001445,i000661,i000521,i000207,i001038"
u032736,"i001663,i000481,i001069,i001952,i000342,i000646,i000521,i001478,i000909,i000207"
u032739,"i001069,i001952,i001922,i000554,i000909,i000555,i000324,i001125,i000109,i000760"
u032740,"i000481,i000521,i001069,i001952,i000909,i001663,i000661,i000207,i001038,i000646"
u032741,"i001922,i000207,i001143,i000619,i000481,i001952,i001069,i001267,i001884,i000909"
u032748,"i001949,i000554,i000481,i001240,i001143,i001069,i001455,i001952,i001663,i001191"
u032757,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u032760,"i001069,i001922,i000481,i000521,i000554,i000646,i000207,i000109,i000518,i001508"
u032766,"i000909,i000481,i000521,i000554,i001143,i001663,i001240,i000931,i001914,i000282"
u032767,"i000481,i000521,i001069,i000619,i001038,i001240,i000947,i001720,i000563,i001210"
u032768,"i000909,i000481,i001069,i000521,i001331,i001952,i001478,i001663,i001884,i002009"
u032779,"i001922,i000207,i000481,i001069,i000646,i001663,i000485,i001952,i001478,i000931"
u032782,"i001922,i000695,i001682,i002009,i001240,i001688,i000521,i001049,i001663,i000481"
u032784,"i000646,i001069,i000481,i001663,i001952,i000909,i000661,i000521,i000619,i001038"
u032789,"i000909,i000521,i000481,i001069,i001952,i000814,i000342,i000661,i001663,i000324"
u032795,"i001952,i000481,i000521,i001663,i000619,i000661,i001974,i001069,i000207,i000179"
u032801,"i001069,i000481,i000909,i001663,i000646,i001952,i000485,i001478,i001445,i000109"
u032803,"i000554,i001069,i000481,i001240,i001455,i000909,i001949,i001922,i001952,i001445"
u032804,"i001688,i000695,i001049,i000058,i001584,i001240,i001922,i001462,i000401,i001069"
u032808,"i000481,i001069,i000909,i001389,i001952,i000342,i000521,i001922,i000555,i000695"
u032813,"i001069,i001952,i000619,i001922,i000555,i001949,i001240,i000909,i000324,i000481"
u032814,"i000518,i000481,i001952,i001753,i000909,i001508,i001069,i000521,i000342,i000661"
u032818,"i001069,i001952,i001143,i000909,i000554,i001922,i001786,i000481,i001240,i000754"
u032819,"i001069,i001952,i000554,i000909,i001922,i000109,i000459,i001331,i001049,i001240"
u032840,"i000909,i000481,i001069,i000521,i001952,i000342,i000661,i001663,i000324,i001445"
u032842,"i001069,i001143,i000619,i001922,i001240,i000695,i000342,i000207,i000481,i000179"
u032857,"i000521,i001952,i001069,i000481,i000661,i000554,i001455,i001663,i000619,i001038"
u032858,"i001069,i001952,i000619,i000695,i001049,i001922,i000058,i001688,i001240,i001584"
u032859,"i000909,i000619,i001240,i001049,i001952,i000481,i001688,i000661,i000554,i001143"
u032860,"i000695,i000058,i001584,i001688,i001049,i001240,i001922,i001462,i000324,i000481"
u032862,"i001069,i001952,i000207,i000554,i001240,i001922,i000695,i001049,i000058,i001584"
u032866,"i000554,i000481,i000207,i000909,i001922,i001949,i001569,i000898,i000555,i000485"
u032870,"i000554,i000481,i001143,i001240,i001455,i000909,i001069,i001949,i001922,i001952"
u032872,"i000909,i000481,i000207,i001663,i001688,i000695,i000058,i001069,i000521,i001945"
u032874,"i000695,i000058,i001584,i001688,i001049,i001240,i001922,i001462,i000324,i000481"
u032879,"i000481,i001069,i001952,i000909,i000661,i000521,i001038,i001046,i000324,i000947"
u032880,"i001069,i000909,i000619,i000695,i001240,i001922,i000058,i001786,i001584,i001143"
u032881,"i001069,i000619,i000695,i001240,i000554,i000058,i001922,i000909,i000207,i000555"
u032892,"i001922,i000481,i000342,i001069,i000521,i000909,i001663,i001952,i000661,i001478"
u032903,"i001069,i001952,i000207,i001922,i001240,i000909,i001049,i000324,i000555,i000459"
u032908,"i001922,i000481,i001069,i000909,i000109,i000342,i001663,i001952,i000554,i000485"
u032912,"i001143,i000481,i001069,i001952,i001663,i000521,i001455,i000909,i000324,i000342"
u032916,"i000555,i000521,i000481,i000909,i000324,i001952,i000342,i001710,i001069,i001663"
u032930,"i000661,i002114,i001302,i000481,i001952,i001069,i000909,i000521,i000207,i000619"
u032945,"i001455,i001952,i001673,i001710,i001445,i001069,i000554,i000481,i000909,i000805"
u032950,"i001952,i001922,i000481,i000909,i001069,i000521,i001663,i000342,i000661,i000554"
u032952,"i000481,i000909,i001069,i001952,i001922,i000521,i001663,i000342,i000109,i000661"
u032954,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i000619,i000554"
u032966,"i000327,i001069,i001445,i000110,i000324,i000898,i000481,i000909,i000555,i001952"
u032974,"i001087,i000554,i001673,i001914,i001478,i001808,i001649,i001069,i000481,i001952"
u032977,"i000909,i000481,i001952,i001069,i000661,i000342,i000521,i000207,i000952,i000179"
u032979,"i001922,i000619,i000481,i001143,i000133,i001069,i001445,i001046,i001952,i000554"
u032980,"i000021,i001192,i000109,i000481,i001069,i000909,i001952,i000207,i000521,i000485"
u032983,"i001069,i000909,i000481,i000521,i001952,i001319,i000661,i000342,i001663,i001922"
u032992,"i001069,i001267,i000947,i000481,i001952,i000521,i000909,i001663,i000342,i000661"
u032994,"i001952,i000481,i001069,i000207,i000661,i000909,i001455,i001663,i000521,i001046"
u032997,"i000909,i000207,i000481,i001069,i001952,i000720,i000619,i001922,i000661,i001478"
u032998,"i001649,i001914,i001069,i000909,i001087,i000481,i001663,i001455,i000661,i000554"
